loan_id, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, loan_status
1478, Not Graduate, No,1200000,3300000,12,876,400000, Approved
1479, Graduate, Yes,7000000,26400000,14,610,14300000, Approved
1480, Graduate, No,7600000,26000000,6,778,12900000, Approved
1481, Graduate, Yes,700000,1800000,14,571,200000, Approved
1482, Graduate, Yes,7500000,25100000,18,554,12500000, Approved
1483, Not Graduate, Yes,2300000,6200000,8,712,6800000, Approved
1484, Not Graduate, Yes,5600000,11500000,4,695,9500000, Approved
1485, Not Graduate, Yes,5400000,10900000,20,366,3700000, Rejected
1486, Not Graduate, Yes,1800000,5500000,10,426,5000000, Rejected
1487, Not Graduate, No,2900000,6900000,10,320,5100000, Rejected
1488, Not Graduate, Yes,1400000,4600000,8,543,1500000, Rejected
1489, Graduate, No,2800000,11000000,16,525,8200000, Rejected
1490, Not Graduate, Yes,3300000,13100000,12,812,4800000, Approved
1491, Not Graduate, No,7000000,25300000,14,697,15100000, Approved
1492, Not Graduate, No,3900000,15100000,12,527,10600000, Rejected
1493, Not Graduate, No,5700000,17200000,4,512,4300000, Approved
1494, Graduate, No,4100000,9200000,4,671,3400000, Approved
1495, Graduate, Yes,2200000,8700000,20,539,1000000, Rejected
1496, Not Graduate, No,2200000,7200000,10,532,2700000, Rejected
1497, Not Graduate, Yes,2500000,7700000,16,485,2000000, Rejected
1498, Not Graduate, Yes,900000,2100000,6,521,100000, Rejected
1499, Not Graduate, No,2900000,7400000,10,874,400000, Approved
1500, Not Graduate, No,9800000,22900000,10,788,1300000, Approved
1501, Not Graduate, No,5200000,14800000,12,659,11500000, Approved
1502, Graduate, Yes,8600000,19600000,16,498,14800000, Rejected
1503, Graduate, Yes,4800000,13200000,20,310,11800000, Rejected
1504, Graduate, No,2000000,4700000,6,785,2900000, Approved
1505, Graduate, No,3600000,8700000,10,309,6300000, Rejected
1506, Not Graduate, Yes,5300000,19600000,2,433,14700000, Approved
1507, Not Graduate, Yes,400000,1300000,18,801,100000, Approved
1508, Graduate, Yes,6500000,22400000,6,488,16800000, Rejected
1509, Not Graduate, Yes,2300000,6000000,16,756,2900000, Approved
1510, Graduate, No,1000000,2800000,4,757,2500000, Approved
1511, Not Graduate, No,3200000,10100000,6,828,8500000, Approved
1512, Graduate, Yes,3400000,7200000,12,733,4800000, Approved
1513, Not Graduate, No,9600000,38200000,8,421,1600000, Rejected
1514, Not Graduate, No,5300000,20300000,4,872,4300000, Approved
1515, Graduate, No,4700000,17400000,10,393,12400000, Rejected
1516, Graduate, No,9700000,37800000,12,700,13400000, Approved
1517, Graduate, No,8800000,21600000,18,613,15400000, Approved
1518, Graduate, No,5900000,13400000,6,455,3200000, Rejected
1519, Graduate, Yes,2400000,7100000,16,871,7000000, Approved
1520, Graduate, Yes,7900000,21500000,16,497,2200000, Rejected
1521, Graduate, No,1400000,2700000,2,649,2600000, Approved
1522, Graduate, Yes,3500000,10000000,14,709,5300000, Approved
1523, Graduate, No,3400000,13500000,12,705,10000000, Approved
1524, Graduate, No,6100000,23600000,2,476,4600000, Approved
1525, Not Graduate, Yes,3000000,7100000,4,819,5400000, Approved
1526, Not Graduate, Yes,3400000,9400000,16,535,3100000, Rejected
1527, Graduate, Yes,400000,1200000,14,889,1100000, Approved
1528, Graduate, No,5900000,11800000,12,468,9100000, Rejected
1529, Graduate, Yes,400000,800000,2,759,100000, Approved
1530, Graduate, Yes,9000000,33600000,2,426,21600000, Approved
1531, Graduate, Yes,8800000,23600000,8,712,400000, Approved
1532, Graduate, Yes,2000000,4700000,2,615,500000, Approved
1533, Graduate, No,4700000,14000000,12,784,13400000, Approved
1534, Not Graduate, No,2700000,6100000,16,677,100000, Approved
1535, Not Graduate, No,2600000,7900000,12,306,2000000, Rejected
1536, Not Graduate, Yes,9000000,25400000,16,655,22000000, Approved
1537, Not Graduate, No,5100000,19400000,8,755,2200000, Approved
1538, Graduate, No,6600000,25800000,18,598,3800000, Approved
1539, Graduate, No,4400000,9800000,18,712,5400000, Approved
1540, Not Graduate, Yes,1500000,4600000,6,524,3700000, Rejected
1541, Not Graduate, No,6200000,23100000,16,838,9100000, Approved
1542, Graduate, Yes,900000,2900000,6,560,1500000, Approved
1543, Not Graduate, No,7700000,26400000,12,759,3400000, Approved
1544, Graduate, Yes,600000,2400000,6,454,100000, Rejected
1545, Not Graduate, No,4300000,16500000,4,539,10600000, Approved
1546, Not Graduate, Yes,8200000,27800000,16,827,11500000, Approved
1547, Not Graduate, No,3500000,11900000,12,686,4400000, Approved
1548, Graduate, Yes,9900000,34100000,14,371,24400000, Rejected
1549, Graduate, No,700000,1900000,4,784,500000, Approved
1550, Graduate, Yes,2100000,7300000,16,826,1600000, Approved
1551, Not Graduate, No,3200000,10500000,12,502,4300000, Rejected
1552, Graduate, No,2900000,7800000,8,367,700000, Rejected
1553, Not Graduate, No,7000000,18300000,6,541,6300000, Rejected
1554, Graduate, No,3700000,13600000,16,608,400000, Approved
1555, Not Graduate, Yes,4500000,13100000,12,570,10500000, Approved
1556, Graduate, No,200000,800000,18,752,200000, Approved
1557, Not Graduate, Yes,5600000,20500000,8,873,5500000, Approved
1558, Graduate, No,5400000,18600000,2,538,7700000, Approved
1559, Not Graduate, No,300000,1000000,10,819,700000, Approved
1560, Graduate, Yes,7500000,29800000,18,770,1400000, Approved
1561, Not Graduate, Yes,2500000,9600000,6,345,1900000, Rejected
1562, Graduate, Yes,3100000,8100000,12,730,6300000, Approved
1563, Graduate, Yes,7600000,19300000,20,835,5800000, Approved
1564, Not Graduate, Yes,500000,1700000,2,811,500000, Approved
1565, Not Graduate, No,2700000,5900000,14,662,3200000, Approved
1566, Not Graduate, Yes,3500000,13300000,4,420,6400000, Approved
1567, Not Graduate, No,3700000,11700000,4,413,8400000, Approved
1568, Not Graduate, Yes,5600000,20000000,10,367,13700000, Rejected
1569, Not Graduate, Yes,4800000,16400000,14,390,8400000, Rejected
1570, Not Graduate, Yes,5200000,12200000,2,602,10300000, Approved
1571, Graduate, No,2900000,11500000,16,843,2300000, Approved
1572, Graduate, No,2700000,6800000,20,713,500000, Approved
1573, Graduate, No,5000000,16200000,8,591,1900000, Approved
1574, Not Graduate, Yes,2700000,9400000,14,701,400000, Approved
1575, Not Graduate, Yes,2800000,10000000,12,655,4900000, Approved
1576, Not Graduate, Yes,7300000,20000000,18,720,15500000, Approved
1577, Graduate, Yes,5900000,15100000,10,794,6000000, Approved
1578, Graduate, No,8100000,21300000,2,392,14200000, Rejected
1579, Graduate, Yes,1900000,7100000,6,583,400000, Approved
1580, Graduate, No,1800000,6800000,18,457,2200000, Rejected
1581, Not Graduate, Yes,7600000,17800000,14,570,15200000, Approved
1582, Graduate, No,9100000,30100000,14,890,17800000, Approved
1583, Not Graduate, Yes,5300000,12300000,14,472,10000000, Rejected
1584, Not Graduate, No,3700000,10900000,12,788,1700000, Approved
1585, Not Graduate, No,9500000,35300000,6,605,10000000, Approved
1586, Graduate, No,8300000,30500000,10,473,13300000, Rejected
1587, Graduate, No,6400000,21500000,16,728,300000, Approved
1588, Graduate, Yes,5300000,17800000,16,505,9200000, Rejected
1589, Graduate, Yes,5600000,19300000,6,407,3400000, Rejected
1590, Graduate, Yes,900000,1700000,18,464,1300000, Rejected
1591, Graduate, Yes,2400000,7200000,20,514,4100000, Rejected
1592, Graduate, No,9500000,23000000,10,627,28500000, Approved
1593, Not Graduate, Yes,7400000,14900000,20,627,15900000, Approved
1594, Not Graduate, Yes,1500000,3200000,10,858,1500000, Approved
1595, Graduate, Yes,8800000,30200000,8,607,13600000, Approved
1596, Not Graduate, Yes,4900000,14300000,4,663,8500000, Approved
1597, Not Graduate, Yes,8100000,26900000,6,522,23000000, Rejected
1598, Not Graduate, Yes,2300000,9100000,20,610,3700000, Approved
1599, Not Graduate, Yes,3000000,6600000,16,462,5500000, Rejected
1600, Not Graduate, Yes,3900000,9300000,8,591,10900000, Approved
1601, Graduate, Yes,1700000,6500000,20,636,1700000, Approved
1602, Not Graduate, Yes,2100000,4900000,10,359,1000000, Rejected
1603, Graduate, Yes,9700000,25000000,4,542,9800000, Rejected
1604, Not Graduate, Yes,3500000,11800000,4,642,2300000, Approved
1605, Not Graduate, Yes,1500000,5500000,4,414,800000, Approved
1606, Not Graduate, Yes,8800000,26200000,20,865,19300000, Approved
1607, Graduate, No,900000,3100000,10,369,1400000, Rejected
1608, Graduate, Yes,3500000,10800000,14,838,4700000, Approved
1609, Not Graduate, No,5500000,21200000,4,582,12100000, Approved
1610, Not Graduate, Yes,9800000,23200000,10,416,11000000, Rejected
1611, Graduate, No,2100000,5500000,20,705,5400000, Approved
1612, Graduate, No,1800000,5700000,18,306,500000, Rejected
1613, Graduate, Yes,5800000,13000000,8,851,6700000, Approved
1614, Graduate, No,6700000,17200000,18,613,9700000, Approved
1615, Graduate, No,4300000,16300000,10,366,6900000, Rejected
1616, Graduate, No,1200000,2800000,12,431,900000, Rejected
1617, Not Graduate, Yes,9700000,25900000,2,754,9000000, Approved
1618, Graduate, Yes,5400000,11200000,10,447,300000, Rejected
1619, Not Graduate, Yes,5300000,14100000,14,510,13300000, Rejected
1620, Graduate, No,7300000,24200000,20,324,12900000, Rejected
1621, Graduate, No,9500000,19200000,2,523,13500000, Rejected
1622, Not Graduate, Yes,7200000,15600000,2,362,2700000, Rejected
1623, Graduate, Yes,9000000,32900000,6,657,9900000, Approved
1624, Not Graduate, No,6500000,23300000,12,790,600000, Approved
1625, Graduate, Yes,9500000,30500000,18,500,1300000, Rejected
1626, Not Graduate, Yes,9900000,33200000,4,465,26300000, Approved
1627, Not Graduate, No,2900000,8700000,6,409,3700000, Rejected
1628, Graduate, Yes,700000,1800000,20,626,500000, Approved
1629, Not Graduate, No,4200000,13400000,16,545,9800000, Rejected
1630, Not Graduate, No,4200000,11400000,10,654,8800000, Approved
1631, Not Graduate, No,7600000,26500000,6,515,6200000, Rejected
1632, Graduate, Yes,7100000,18800000,12,838,1100000, Approved
1633, Not Graduate, Yes,4700000,16000000,14,406,4000000, Rejected
1634, Graduate, Yes,9800000,23200000,10,573,23900000, Approved
1635, Graduate, Yes,9800000,38700000,2,611,6600000, Approved
1636, Not Graduate, No,5100000,13400000,16,649,6800000, Approved
1637, Not Graduate, Yes,3300000,7700000,12,775,8200000, Approved
1638, Graduate, No,4500000,12500000,12,469,4100000, Rejected
1639, Graduate, Yes,3900000,12800000,18,587,4500000, Approved
1640, Graduate, Yes,3200000,9900000,10,316,9100000, Rejected
1641, Graduate, No,3200000,10400000,10,556,8200000, Approved
1642, Not Graduate, No,9600000,31200000,12,578,9900000, Approved
1643, Not Graduate, Yes,8700000,18900000,2,554,3900000, Approved
1644, Not Graduate, Yes,1900000,6800000,6,892,2600000, Approved
1645, Not Graduate, Yes,2900000,10200000,10,315,8100000, Rejected
1646, Not Graduate, No,6200000,12900000,10,695,1900000, Approved
1647, Not Graduate, No,5900000,20300000,4,806,300000, Approved
1648, Not Graduate, Yes,3200000,12800000,8,638,4300000, Approved
1649, Not Graduate, Yes,1300000,5000000,4,610,3400000, Approved
1650, Not Graduate, Yes,1300000,3200000,4,810,3800000, Approved
1651, Graduate, No,8700000,33200000,4,866,19600000, Approved
1652, Not Graduate, No,6300000,23800000,10,760,12700000, Approved
1653, Graduate, No,4300000,11200000,6,556,11000000, Approved
1654, Not Graduate, Yes,6400000,23500000,12,684,17200000, Approved
1655, Not Graduate, Yes,7700000,25800000,18,578,5000000, Approved
1656, Not Graduate, No,6900000,23900000,12,814,13000000, Approved
1657, Not Graduate, No,4200000,14800000,20,510,9200000, Rejected
1658, Not Graduate, No,3900000,9000000,2,674,8700000, Approved
1659, Graduate, Yes,2000000,4900000,14,570,3800000, Approved
1660, Not Graduate, No,500000,1700000,2,680,700000, Approved
1661, Graduate, No,3500000,8800000,12,803,5400000, Approved
1662, Not Graduate, Yes,3100000,10700000,16,357,9200000, Rejected
1663, Not Graduate, Yes,4900000,19000000,4,575,14100000, Approved
1664, Not Graduate, No,1000000,3600000,4,546,2500000, Approved
1665, Graduate, No,6700000,21400000,8,370,3200000, Rejected
1666, Graduate, No,4100000,9400000,6,713,0, Approved
1667, Not Graduate, Yes,1600000,3800000,2,896,1200000, Approved
1668, Graduate, Yes,2400000,9200000,14,626,300000, Approved
1669, Graduate, No,2200000,6400000,4,854,900000, Approved
1670, Graduate, No,3200000,8400000,18,802,400000, Approved
1671, Not Graduate, Yes,1600000,4400000,20,382,1700000, Rejected
1672, Not Graduate, No,3900000,14900000,6,415,2200000, Rejected
1673, Graduate, Yes,2000000,6300000,4,366,5300000, Approved
1674, Graduate, Yes,7600000,25400000,10,595,7900000, Approved
1675, Not Graduate, No,9800000,21300000,2,356,23000000, Rejected
1676, Not Graduate, No,7900000,29900000,6,568,5800000, Approved
1677, Graduate, No,1600000,4000000,10,615,2200000, Approved
1678, Graduate, Yes,6400000,13900000,12,313,18600000, Rejected
1679, Graduate, Yes,6400000,17900000,6,575,6600000, Approved
1680, Graduate, No,1600000,5500000,10,577,400000, Approved
1681, Graduate, No,9200000,30700000,10,455,24900000, Rejected
1682, Not Graduate, No,7800000,24900000,6,500,15300000, Rejected
1683, Not Graduate, Yes,4000000,9400000,8,509,1000000, Rejected
1684, Not Graduate, Yes,6100000,19400000,8,379,5300000, Rejected
1685, Graduate, No,7100000,14500000,14,664,5300000, Approved
1686, Not Graduate, Yes,2500000,9900000,6,623,6000000, Approved
1687, Graduate, No,3200000,8700000,16,558,2600000, Approved
1688, Graduate, No,1700000,4300000,18,580,1500000, Approved
1689, Graduate, No,6300000,17600000,6,612,16000000, Approved
1690, Graduate, Yes,700000,2400000,14,705,0, Approved
1691, Graduate, Yes,1100000,2700000,18,301,2800000, Rejected
1692, Not Graduate, Yes,8900000,32000000,16,711,4300000, Approved
1693, Graduate, No,300000,700000,20,735,900000, Approved
1694, Not Graduate, No,2200000,5200000,14,682,2600000, Approved
1695, Not Graduate, No,3400000,13500000,10,348,7900000, Rejected
1696, Graduate, Yes,7900000,23500000,20,750,16800000, Approved
1697, Not Graduate, Yes,5800000,18200000,16,835,1000000, Approved
1698, Graduate, Yes,9400000,20000000,6,389,16000000, Rejected
1699, Graduate, No,4800000,18900000,4,866,10200000, Approved
1700, Not Graduate, No,7600000,26600000,4,689,5300000, Approved
1701, Not Graduate, No,5900000,17600000,16,645,13000000, Approved
1702, Graduate, Yes,4300000,10100000,2,797,4400000, Approved
1703, Graduate, No,6100000,17800000,6,849,2900000, Approved
1704, Graduate, No,5400000,19700000,20,423,6500000, Rejected
1705, Not Graduate, Yes,5200000,11200000,2,370,9900000, Rejected
1706, Not Graduate, No,8500000,31300000,12,378,21400000, Rejected
1707, Not Graduate, No,900000,1900000,20,417,1000000, Rejected
1708, Not Graduate, No,1400000,4100000,20,530,1200000, Rejected
1709, Not Graduate, Yes,2400000,9300000,20,543,700000, Rejected
1710, Graduate, No,6300000,15000000,18,750,800000, Approved
1711, Graduate, No,3100000,7600000,20,346,700000, Rejected
1712, Graduate, Yes,6900000,19000000,14,330,9300000, Rejected
1713, Not Graduate, Yes,3000000,7400000,10,712,5100000, Approved
1714, Not Graduate, No,3100000,10100000,14,376,6400000, Rejected
1715, Not Graduate, No,600000,1200000,14,338,500000, Rejected
1716, Not Graduate, Yes,4700000,13700000,14,600,12100000, Approved
1717, Graduate, No,2500000,6900000,20,495,4800000, Rejected
1718, Graduate, No,9700000,30400000,4,300,17100000, Approved
1719, Not Graduate, Yes,7600000,20000000,18,691,5000000, Approved
1720, Graduate, No,8400000,24700000,8,519,12900000, Rejected
1721, Graduate, Yes,3800000,15100000,20,540,9400000, Rejected
1722, Not Graduate, Yes,3100000,11400000,16,562,3600000, Approved
1723, Not Graduate, No,5700000,21300000,10,323,1600000, Rejected
1724, Graduate, Yes,5500000,19700000,10,312,12800000, Rejected
1725, Not Graduate, Yes,200000,600000,2,511,500000, Approved
1726, Not Graduate, Yes,3700000,13800000,10,621,4000000, Approved
1727, Not Graduate, Yes,1600000,4300000,20,512,3200000, Rejected
1728, Graduate, No,3900000,11000000,2,786,7900000, Approved
1729, Not Graduate, Yes,700000,1600000,18,303,600000, Rejected
1730, Graduate, Yes,5800000,16700000,18,633,8100000, Approved
1731, Graduate, Yes,3800000,14000000,6,711,9500000, Approved
1732, Graduate, No,6400000,16900000,16,472,11100000, Rejected
1733, Graduate, Yes,5500000,12100000,4,350,6300000, Rejected
1734, Not Graduate, Yes,6800000,13700000,10,879,500000, Approved
1735, Not Graduate, No,6700000,13400000,10,436,3600000, Rejected
1736, Graduate, Yes,5300000,11500000,14,848,1300000, Approved
1737, Graduate, No,6600000,23200000,16,555,9900000, Approved
1738, Graduate, No,6600000,13100000,20,885,10900000, Approved
1739, Not Graduate, No,7600000,25200000,6,888,12700000, Approved
1740, Not Graduate, Yes,2500000,6100000,20,478,5900000, Rejected
1741, Not Graduate, No,1100000,2500000,4,603,1900000, Approved
1742, Not Graduate, No,2300000,8200000,8,784,2000000, Approved
1743, Graduate, Yes,3300000,11700000,4,682,3500000, Approved
1744, Graduate, Yes,2600000,5900000,6,471,3500000, Rejected
1745, Not Graduate, Yes,9300000,36700000,20,808,16500000, Approved
1746, Not Graduate, No,5300000,18500000,8,470,2900000, Rejected
1747, Not Graduate, No,5400000,13800000,20,574,900000, Approved
1748, Not Graduate, Yes,3500000,12000000,8,314,7700000, Rejected
1749, Graduate, No,4200000,10200000,14,407,5900000, Rejected
